sa2,sa2_name,month,data_type,values
21121,Kensington (Vic.),2020-05-01,Total JobSeeker and Youth allowance recipients,679
21121,Kensington (Vic.),2020-05-01,Population aged 15-64 y.o.,9088
21121,Kensington (Vic.),2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.5
21122,Melbourne,2020-05-01,JobSeeker payment recipients,1662
21122,Melbourne,2020-05-01,Youth Allowance recipients,88
21122,Melbourne,2020-05-01,Total JobSeeker and Youth allowance recipients,1750
21122,Melbourne,2020-05-01,Population aged 15-64 y.o.,45882
21122,Melbourne,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.8
21123,North Melbourne,2020-05-01,JobSeeker payment recipients,1582
21123,North Melbourne,2020-05-01,Youth Allowance recipients,69
21123,North Melbourne,2020-05-01,Total JobSeeker and Youth allowance recipients,1651
21123,North Melbourne,2020-05-01,Population aged 15-64 y.o.,21404
21123,North Melbourne,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.7
21124,Parkville,2020-05-01,JobSeeker payment recipients,294
21124,Parkville,2020-05-01,Youth Allowance recipients,22
21124,Parkville,2020-05-01,Total JobSeeker and Youth allowance recipients,316
21124,Parkville,2020-05-01,Population aged 15-64 y.o.,6937
21124,Parkville,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.6
21125,South Yarra - West,2020-05-01,JobSeeker payment recipients,255
21125,South Yarra - West,2020-05-01,Youth Allowance recipients,7
21125,South Yarra - West,2020-05-01,Total JobSeeker and Youth allowance recipients,262
21125,South Yarra - West,2020-05-01,Population aged 15-64 y.o.,5148
21125,South Yarra - West,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.1
21126,Southbank,2020-05-01,JobSeeker payment recipients,847
21126,Southbank,2020-05-01,Youth Allowance recipients,39
21126,Southbank,2020-05-01,Total JobSeeker and Youth allowance recipients,886
21126,Southbank,2020-05-01,Population aged 15-64 y.o.,21598
21126,Southbank,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.1
21128,Albert Park,2020-05-01,JobSeeker payment recipients,569
21128,Albert Park,2020-05-01,Youth Allowance recipients,23
21128,Albert Park,2020-05-01,Total JobSeeker and Youth allowance recipients,592
21128,Albert Park,2020-05-01,Population aged 15-64 y.o.,11866
21128,Albert Park,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5
21129,Elwood,2020-05-01,JobSeeker payment recipients,884
21129,Elwood,2020-05-01,Youth Allowance recipients,34
21129,Elwood,2020-05-01,Total JobSeeker and Youth allowance recipients,918
21129,Elwood,2020-05-01,Population aged 15-64 y.o.,12882
21129,Elwood,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.1
21130,Port Melbourne,2020-05-01,JobSeeker payment recipients,795
21130,Port Melbourne,2020-05-01,Youth Allowance recipients,34
21130,Port Melbourne,2020-05-01,Total JobSeeker and Youth allowance recipients,829
21130,Port Melbourne,2020-05-01,Population aged 15-64 y.o.,12676
21130,Port Melbourne,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.5
21132,South Melbourne,2020-05-01,JobSeeker payment recipients,844
21132,South Melbourne,2020-05-01,Youth Allowance recipients,38
21132,South Melbourne,2020-05-01,Total JobSeeker and Youth allowance recipients,882
21132,South Melbourne,2020-05-01,Population aged 15-64 y.o.,9841
21132,South Melbourne,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,9
21133,St Kilda,2020-05-01,JobSeeker payment recipients,2202
21133,St Kilda,2020-05-01,Youth Allowance recipients,93
21133,St Kilda,2020-05-01,Total JobSeeker and Youth allowance recipients,2295
21133,St Kilda,2020-05-01,Population aged 15-64 y.o.,24543
21133,St Kilda,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,9.4
21134,St Kilda East,2020-05-01,JobSeeker payment recipients,1168
21134,St Kilda East,2020-05-01,Youth Allowance recipients,49
21134,St Kilda East,2020-05-01,Total JobSeeker and Youth allowance recipients,1217
21134,St Kilda East,2020-05-01,Population aged 15-64 y.o.,14274
21134,St Kilda East,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.5
21135,Armadale,2020-05-01,JobSeeker payment recipients,379
21135,Armadale,2020-05-01,Youth Allowance recipients,11
21135,Armadale,2020-05-01,Total JobSeeker and Youth allowance recipients,390
21135,Armadale,2020-05-01,Population aged 15-64 y.o.,7161
21135,Armadale,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.4
21136,Prahran - Windsor,2020-05-01,JobSeeker payment recipients,1260
21136,Prahran - Windsor,2020-05-01,Youth Allowance recipients,55
21136,Prahran - Windsor,2020-05-01,Total JobSeeker and Youth allowance recipients,1315
21136,Prahran - Windsor,2020-05-01,Population aged 15-64 y.o.,17564
21136,Prahran - Windsor,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.5
21137,South Yarra - East,2020-05-01,JobSeeker payment recipients,1187
21137,South Yarra - East,2020-05-01,Youth Allowance recipients,60
21137,South Yarra - East,2020-05-01,Total JobSeeker and Youth allowance recipients,1247
21137,South Yarra - East,2020-05-01,Population aged 15-64 y.o.,20303
21137,South Yarra - East,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.1
21138,Toorak,2020-05-01,JobSeeker payment recipients,455
21138,Toorak,2020-05-01,Youth Allowance recipients,18
21138,Toorak,2020-05-01,Total JobSeeker and Youth allowance recipients,473
21138,Toorak,2020-05-01,Population aged 15-64 y.o.,9049
21138,Toorak,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.2
21139,Abbotsford,2020-05-01,JobSeeker payment recipients,556
21139,Abbotsford,2020-05-01,Youth Allowance recipients,27
21139,Abbotsford,2020-05-01,Total JobSeeker and Youth allowance recipients,583
21139,Abbotsford,2020-05-01,Population aged 15-64 y.o.,8247
21139,Abbotsford,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.1
21140,Carlton North - Princes Hill,2020-05-01,JobSeeker payment recipients,566
21140,Carlton North - Princes Hill,2020-05-01,Youth Allowance recipients,30
21140,Carlton North - Princes Hill,2020-05-01,Total JobSeeker and Youth allowance recipients,596
21140,Carlton North - Princes Hill,2020-05-01,Population aged 15-64 y.o.,6848
21140,Carlton North - Princes Hill,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.7
21141,Collingwood,2020-05-01,JobSeeker payment recipients,1003
21141,Collingwood,2020-05-01,Youth Allowance recipients,67
21141,Collingwood,2020-05-01,Total JobSeeker and Youth allowance recipients,1070
21141,Collingwood,2020-05-01,Population aged 15-64 y.o.,8451
21141,Collingwood,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,12.7
21142,Fitzroy,2020-05-01,JobSeeker payment recipients,993
21142,Fitzroy,2020-05-01,Youth Allowance recipients,45
21142,Fitzroy,2020-05-01,Total JobSeeker and Youth allowance recipients,1038
21142,Fitzroy,2020-05-01,Population aged 15-64 y.o.,9218
21142,Fitzroy,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,11.3
21143,Fitzroy North,2020-05-01,JobSeeker payment recipients,826
21143,Fitzroy North,2020-05-01,Youth Allowance recipients,35
21143,Fitzroy North,2020-05-01,Total JobSeeker and Youth allowance recipients,861
21143,Fitzroy North,2020-05-01,Population aged 15-64 y.o.,10093
21143,Fitzroy North,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.5
21144,Richmond (Vic.),2020-05-01,JobSeeker payment recipients,2017
21144,Richmond (Vic.),2020-05-01,Youth Allowance recipients,88
21144,Richmond (Vic.),2020-05-01,Total JobSeeker and Youth allowance recipients,2105
21144,Richmond (Vic.),2020-05-01,Population aged 15-64 y.o.,27685
21144,Richmond (Vic.),2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.6
21145,Yarra - North,2020-05-01,JobSeeker payment recipients,451
21145,Yarra - North,2020-05-01,Youth Allowance recipients,29
21145,Yarra - North,2020-05-01,Total JobSeeker and Youth allowance recipients,480
21145,Yarra - North,2020-05-01,Population aged 15-64 y.o.,7157
21145,Yarra - North,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.7
21146,Ashburton (Vic.),2020-05-01,JobSeeker payment recipients,240
21146,Ashburton (Vic.),2020-05-01,Youth Allowance recipients,15
21146,Ashburton (Vic.),2020-05-01,Total JobSeeker and Youth allowance recipients,255
21146,Ashburton (Vic.),2020-05-01,Population aged 15-64 y.o.,5346
21146,Ashburton (Vic.),2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.8
21147,Balwyn,2020-05-01,JobSeeker payment recipients,525
21147,Balwyn,2020-05-01,Youth Allowance recipients,26
21147,Balwyn,2020-05-01,Total JobSeeker and Youth allowance recipients,551
21147,Balwyn,2020-05-01,Population aged 15-64 y.o.,10976
21147,Balwyn,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5
21148,Balwyn North,2020-05-01,JobSeeker payment recipients,557
21148,Balwyn North,2020-05-01,Youth Allowance recipients,31
21148,Balwyn North,2020-05-01,Total JobSeeker and Youth allowance recipients,588
21148,Balwyn North,2020-05-01,Population aged 15-64 y.o.,14211
21148,Balwyn North,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.1
21149,Camberwell,2020-05-01,JobSeeker payment recipients,574
21149,Camberwell,2020-05-01,Youth Allowance recipients,38
21149,Camberwell,2020-05-01,Total JobSeeker and Youth allowance recipients,612
21149,Camberwell,2020-05-01,Population aged 15-64 y.o.,14775
21149,Camberwell,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.1
21150,Glen Iris - East,2020-05-01,JobSeeker payment recipients,364
21150,Glen Iris - East,2020-05-01,Youth Allowance recipients,26
21150,Glen Iris - East,2020-05-01,Total JobSeeker and Youth allowance recipients,390
21150,Glen Iris - East,2020-05-01,Population aged 15-64 y.o.,11529
21150,Glen Iris - East,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.4
21151,Hawthorn,2020-05-01,JobSeeker payment recipients,844
21151,Hawthorn,2020-05-01,Youth Allowance recipients,37
21151,Hawthorn,2020-05-01,Total JobSeeker and Youth allowance recipients,881
21151,Hawthorn,2020-05-01,Population aged 15-64 y.o.,19349
21151,Hawthorn,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.6
21152,Hawthorn East,2020-05-01,JobSeeker payment recipients,544
21152,Hawthorn East,2020-05-01,Youth Allowance recipients,21
21152,Hawthorn East,2020-05-01,Total JobSeeker and Youth allowance recipients,565
21152,Hawthorn East,2020-05-01,Population aged 15-64 y.o.,12148
21152,Hawthorn East,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.7
21153,Kew,2020-05-01,JobSeeker payment recipients,810
21153,Kew,2020-05-01,Youth Allowance recipients,50
21153,Kew,2020-05-01,Total JobSeeker and Youth allowance recipients,860
21153,Kew,2020-05-01,Population aged 15-64 y.o.,18115
21153,Kew,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.7
21154,Kew East,2020-05-01,JobSeeker payment recipients,210
21154,Kew East,2020-05-01,Youth Allowance recipients,10
21154,Kew East,2020-05-01,Total JobSeeker and Youth allowance recipients,220
21154,Kew East,2020-05-01,Population aged 15-64 y.o.,4475
21154,Kew East,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.9
21155,Surrey Hills (West) - Canterbury,2020-05-01,JobSeeker payment recipients,391
21155,Surrey Hills (West) - Canterbury,2020-05-01,Youth Allowance recipients,20
21155,Surrey Hills (West) - Canterbury,2020-05-01,Total JobSeeker and Youth allowance recipients,411
21155,Surrey Hills (West) - Canterbury,2020-05-01,Population aged 15-64 y.o.,11159
21155,Surrey Hills (West) - Canterbury,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,3.7
21156,Bulleen,2020-05-01,JobSeeker payment recipients,519
21156,Bulleen,2020-05-01,Youth Allowance recipients,18
21156,Bulleen,2020-05-01,Total JobSeeker and Youth allowance recipients,537
21156,Bulleen,2020-05-01,Population aged 15-64 y.o.,7260
21156,Bulleen,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.4
21157,Doncaster,2020-05-01,JobSeeker payment recipients,1206
21157,Doncaster,2020-05-01,Youth Allowance recipients,68
21157,Doncaster,2020-05-01,Total JobSeeker and Youth allowance recipients,1274
21157,Doncaster,2020-05-01,Population aged 15-64 y.o.,15207
21157,Doncaster,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,8.4
21159,Templestowe,2020-05-01,JobSeeker payment recipients,595
21159,Templestowe,2020-05-01,Youth Allowance recipients,43
21159,Templestowe,2020-05-01,Total JobSeeker and Youth allowance recipients,638
21159,Templestowe,2020-05-01,Population aged 15-64 y.o.,10996
21159,Templestowe,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.8
21160,Templestowe Lower,2020-05-01,JobSeeker payment recipients,565
21160,Templestowe Lower,2020-05-01,Youth Allowance recipients,37
21160,Templestowe Lower,2020-05-01,Total JobSeeker and Youth allowance recipients,602
21160,Templestowe Lower,2020-05-01,Population aged 15-64 y.o.,8537
21160,Templestowe Lower,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,7.1
21161,Blackburn,2020-05-01,JobSeeker payment recipients,806
21161,Blackburn,2020-05-01,Youth Allowance recipients,41
21161,Blackburn,2020-05-01,Total JobSeeker and Youth allowance recipients,847
21161,Blackburn,2020-05-01,Population aged 15-64 y.o.,15087
21161,Blackburn,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.6
21162,Blackburn South,2020-05-01,JobSeeker payment recipients,396
21162,Blackburn South,2020-05-01,Youth Allowance recipients,30
21162,Blackburn South,2020-05-01,Total JobSeeker and Youth allowance recipients,426
21162,Blackburn South,2020-05-01,Population aged 15-64 y.o.,6949
21162,Blackburn South,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.1
21163,Box Hill,2020-05-01,JobSeeker payment recipients,989
21163,Box Hill,2020-05-01,Youth Allowance recipients,56
21163,Box Hill,2020-05-01,Total JobSeeker and Youth allowance recipients,1045
21163,Box Hill,2020-05-01,Population aged 15-64 y.o.,16656
21163,Box Hill,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.3
21164,Box Hill North,2020-05-01,JobSeeker payment recipients,638
21164,Box Hill North,2020-05-01,Youth Allowance recipients,39
21164,Box Hill North,2020-05-01,Total JobSeeker and Youth allowance recipients,677
21164,Box Hill North,2020-05-01,Population aged 15-64 y.o.,12733
21164,Box Hill North,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,5.3
21165,Burwood,2020-05-01,JobSeeker payment recipients,485
21165,Burwood,2020-05-01,Youth Allowance recipients,41
21165,Burwood,2020-05-01,Total JobSeeker and Youth allowance recipients,526
21165,Burwood,2020-05-01,Population aged 15-64 y.o.,10805
21165,Burwood,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.9
21166,Burwood East,2020-05-01,JobSeeker payment recipients,451
21166,Burwood East,2020-05-01,Youth Allowance recipients,15
21166,Burwood East,2020-05-01,Total JobSeeker and Youth allowance recipients,466
21166,Burwood East,2020-05-01,Population aged 15-64 y.o.,7122
21166,Burwood East,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.5
21167,Surrey Hills (East) - Mont Albert,2020-05-01,JobSeeker payment recipients,313
21167,Surrey Hills (East) - Mont Albert,2020-05-01,Youth Allowance recipients,8
21167,Surrey Hills (East) - Mont Albert,2020-05-01,Total JobSeeker and Youth allowance recipients,321
21167,Surrey Hills (East) - Mont Albert,2020-05-01,Population aged 15-64 y.o.,7063
21167,Surrey Hills (East) - Mont Albert,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.5
21168,Beaumaris,2020-05-01,JobSeeker payment recipients,375
21168,Beaumaris,2020-05-01,Youth Allowance recipients,21
21168,Beaumaris,2020-05-01,Total JobSeeker and Youth allowance recipients,396
21168,Beaumaris,2020-05-01,Population aged 15-64 y.o.,8861
21168,Beaumaris,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.5
21169,Brighton (Vic.),2020-05-01,JobSeeker payment recipients,606
21169,Brighton (Vic.),2020-05-01,Youth Allowance recipients,27
21169,Brighton (Vic.),2020-05-01,Total JobSeeker and Youth allowance recipients,633
21169,Brighton (Vic.),2020-05-01,Population aged 15-64 y.o.,15464
21169,Brighton (Vic.),2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.1
21170,Brighton East,2020-05-01,JobSeeker payment recipients,471
21170,Brighton East,2020-05-01,Youth Allowance recipients,24
21170,Brighton East,2020-05-01,Total JobSeeker and Youth allowance recipients,495
21170,Brighton East,2020-05-01,Population aged 15-64 y.o.,10216
21170,Brighton East,2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,4.8
21171,Cheltenham - Highett (West),2020-05-01,JobSeeker payment recipients,493
21171,Cheltenham - Highett (West),2020-05-01,Youth Allowance recipients,39
21171,Cheltenham - Highett (West),2020-05-01,Total JobSeeker and Youth allowance recipients,532
21171,Cheltenham - Highett (West),2020-05-01,Population aged 15-64 y.o.,7840
21171,Cheltenham - Highett (West),2020-05-01,Percentage aged 15-64 y.o. on either JobSeeker or Youth Allowance,6.8
21172,Hampton,2020-05-01,JobSeeker payment recipients,657
21172,Hampton,2020-05-01,Youth Allowance recipients,47
21172,Hampton,2020-05-01,Total JobSeeker and Youth allowance recipients,704
